l_pre_spe,dpt,rec_mon,dep_mon,taux
21-Sages-femmes,35,37363.519999999975,1574.6299999999999,0.04214351324500478
21-Sages-femmes,36,11062.009999999998,164.0,0.01482551543525996
21-Sages-femmes,37,34102.11999999998,106.98,0.0031370483711863095
21-Sages-femmes,38,73763.04999999994,1932.3500000000001,0.02619672044472133
21-Sages-femmes,39,21272.54000000002,257.59999999999997,0.012109508314474892
21-Sages-femmes,40,25851.20999999999,436.15,0.016871550693371807
21-Sages-femmes,41,21976.940000000006,610.5999999999999,0.02778366778996529
21-Sages-femmes,42,38839.83999999995,895.6299999999999,0.023059569761358464
21-Sages-femmes,43,23368.679999999993,259.0,0.011083210519378934
21-Sages-femmes,44,45320.01999999995,1094.5,0.024150474779137367
21-Sages-femmes,45,24284.330000000005,444.48999999999995,0.01830357271540948
21-Sages-femmes,46,14735.25,22.8,0.0015473100218862932
21-Sages-femmes,47,23367.06000000001,55.2,0.0023622997501611233
21-Sages-femmes,48,11070.820000000002,38.4,0.003468577756661204
21-Sages-femmes,49,29807.749999999967,558.13,0.01872432504969347
21-Sages-femmes,50,29318.58999999999,77.09,0.0026293897489613255
21-Sages-femmes,51,30208.149999999998,269.28999999999996,0.008914481687888864
21-Sages-femmes,52,16945.050000000007,36.0,0.0021245142386714694
21-Sages-femmes,53,16626.970000000005,21.4,0.0012870655326857505
21-Sages-femmes,54,46260.08999999996,141.01,0.0030481998629920547
21-Sages-femmes,55,12154.660000000005,63.0,0.005183197226413571
21-Sages-femmes,56,37031.23000000002,566.87,0.01530789012409255
21-Sages-femmes,57,55127.66999999996,1200.28,0.02177273227763845
21-Sages-femmes,58,14541.079999999998,-3.919999999999998,-0.0002695810765087599
21-Sages-femmes,59,122385.01000000002,2173.030000000001,0.017755687563370717
21-Sages-femmes,60,26674.84,1177.61,0.04414684399231635
21-Sages-femmes,61,16443.430000000004,99.4,0.006044967503738574
21-Sages-femmes,62,45549.05999999993,334.31,0.007339558708785659
21-Sages-femmes,63,41430.14,1636.0000000000005,0.03948816006897395
21-Sages-femmes,64,53140.58999999998,304.51,0.005730271342489801
21-Sages-femmes,65,21996.649999999994,2.0,9.092293599252616e-05
21-Sages-femmes,66,27534.680000000022,20.240000000000002,0.0007350730061144704
21-Sages-femmes,67,44875.11999999989,2822.790000000001,0.06290323011949622
21-Sages-femmes,68,29205.84999999998,1049.49,0.03593423920207769
21-Sages-femmes,69,63841.36999999992,3025.4000000000005,0.04738933390683822
21-Sages-femmes,70,19904.460000000006,0.0,0.0
21-Sages-femmes,71,33379.349999999955,1055.4099999999999,0.0316186504530496
21-Sages-femmes,72,26566.70000000002,12.62,0.0004750307716050541
21-Sages-femmes,73,35731.39999999999,853.13,0.023876198525666508
21-Sages-femmes,74,43402.92999999996,1396.26,0.032169717574366555
21-Sages-femmes,75,67785.42000000001,10929.430000000002,0.1612357052593316
21-Sages-femmes,76,48657.95999999991,863.1799999999998,0.017739749056475063
21-Sages-femmes,77,44491.88999999996,2821.94,0.06342594122209694
21-Sages-femmes,78,48016.05999999999,7183.120000000002,0.1495982802420691
21-Sages-femmes,79,27369.009999999984,385.25,0.014076139400000227
21-Sages-femmes,80,21236.209999999992,113.4,0.0053399358925156635
21-Sages-femmes,81,28087.840000000007,35.08,0.0012489390426604534
21-Sages-femmes,82,26794.859999999993,208.8,0.00779253931537616
21-Sages-femmes,83,42577.25999999995,2146.9400000000014,0.05042456935932477
21-Sages-femmes,84,35587.74,155.95999999999998,0.004382408098968915
21-Sages-femmes,85,30037.800000000007,285.59,0.009507686981070514
21-Sages-femmes,86,26271.139999999985,521.61,0.019854867356346177
21-Sages-femmes,87,20941.270000000004,192.60000000000002,0.009197149934077541
21-Sages-femmes,88,34537.66999999998,54.61,0.001581172094122158
21-Sages-femmes,89,19318.37,99.75999999999999,0.005163996755419841
21-Sages-femmes,90,16767.280000000002,26.599999999999994,0.0015864230811437508
21-Sages-femmes,91,40470.900000000016,3268.2100000000014,0.08075456686162157
21-Sages-femmes,92,44610.099999999984,9322.29,0.20897263175827904
21-Sages-femmes,93,51656.299999999916,4417.420000000001,0.08551560990624586
21-Sages-femmes,94,49787.47,5970.140000000001,0.1199125000728095
21-Sages-femmes,95,43633.68999999999,1540.38,0.03530253801592303
21-Sages-femmes,971,41790.450000000004,130.5,0.0031227230144686164
21-Sages-femmes,972,32514.91000000002,2.459999999999999,7.565759831412719e-05
21-Sages-femmes,973,53740.70999999997,264.94000000000005,0.004929968361043243
21-Sages-femmes,974,99432.47999999998,133.85999999999999,0.0013462401822824897
21-Sages-femmes,976,37049.06000000001,55.550000000000004,0.0014993632766931195
24-Infirmier,01,7287.579999999999,0.0,0.0
24-Infirmier,02,15748.979999999996,0.01,6.349617562534211e-07
24-Infirmier,03,8094.020000000001,1.35,0.00016678980284209823
24-Infirmier,04,9129.799999999997,0.0,0.0
24-Infirmier,05,6137.359999999999,0.0,0.0
24-Infirmier,06,20408.14,0.0,0.0
24-Infirmier,07,6798.480000000001,0.0,0.0
24-Infirmier,08,7930.200000000001,0.0,0.0
24-Infirmier,09,8063.709999999999,0.0,0.0
24-Infirmier,10,8402.989999999996,0.0,0.0
24-Infirmier,11,16840.98000000001,6.5,0.00038596328717212393
24-Infirmier,12,7769.989999999999,0.0,0.0
24-Infirmier,13,28736.33,27.299999999999997,0.0009500169297888769
24-Infirmier,14,12537.95,0.0,0.0
24-Infirmier,15,5959.699999999999,0.0,0.0
24-Infirmier,16,6621.390000000001,3.7,0.0005587950566270827
24-Infirmier,17,9835.64,1.35,0.00013725593860694374
24-Infirmier,18,5420.5599999999995,0.0,0.0
24-Infirmier,19,6647.540000000002,1.35,0.0002030826441059399
24-Infirmier,21,10040.349999999999,0.0,0.0
24-Infirmier,22,13083.729999999994,2.8,0.00021400625051113108
24-Infirmier,23,7457.0199999999995,0.0,0.0
24-Infirmier,24,11086.039999999997,0.0,0.0
24-Infirmier,25,9934.55,5.3,0.0005334917031974271
24-Infirmier,26,9298.230000000001,2.5,0.000268868376024254
24-Infirmier,27,8196.750000000002,0.3,3.659987190044834e-05
24-Infirmier,28,9464.379999999997,0.0,0.0
24-Infirmier,29,11126.970000000001,0.0,0.0
24-Infirmier,2A,6312.8600000000015,7.5,0.0011880510576822547
24-Infirmier,2B,10134.189999999999,0.0,0.0
24-Infirmier,30,18978.729999999996,9.67,0.0005095177601451732
24-Infirmier,31,21828.989999999998,0.01,4.5810639887599017e-07
24-Infirmier,32,5701.14,0.0,0.0
24-Infirmier,33,15565.03,25.45,0.0016350755507698988
24-Infirmier,34,24149.62,0.0,0.0
24-Infirmier,35,11789.279999999997,0.0,0.0
24-Infirmier,36,6098.0,0.0,0.0
24-Infirmier,37,10976.359999999999,1.35,0.0001229915928413427
24-Infirmier,38,18000.979999999992,5.0,0.0002777626551443312
24-Infirmier,39,5888.870000000001,0.0,0.0
24-Infirmier,40,8795.289999999999,0.0,0.0
24-Infirmier,41,7347.400000000001,0.01,1.3610256689441162e-06
24-Infirmier,42,12390.079999999993,10.05,0.0008111327771894941
24-Infirmier,43,6882.499999999999,55.010000000000005,0.007992735197965858
24-Infirmier,44,12734.67,0.0,0.0
24-Infirmier,45,12838.62,6.03,0.0004696766474901508
24-Infirmier,46,6157.229999999999,0.0,0.0
24-Infirmier,47,9250.960000000003,0.0,0.0
24-Infirmier,48,2127.99,0.0,0.0
24-Infirmier,49,9469.310000000001,6.3,0.000665307187112894
24-Infirmier,50,13021.920000000004,1.35,0.00010367134800398096
24-Infirmier,51,12738.39,0.0,0.0
24-Infirmier,52,7129.100000000002,0.0,0.0
24-Infirmier,53,5821.970000000001,2.37,0.00040707870360032764
24-Infirmier,54,15762.080000000004,2.51,0.00015924294255580476
24-Infirmier,55,8159.590000000001,0.0,0.0
24-Infirmier,56,14447.420000000004,2.51,0.00017373344168024457
24-Infirmier,57,20437.230000000003,0.0,0.0
24-Infirmier,58,6121.040000000002,0.0,0.0
24-Infirmier,59,45939.26000000007,0.0,0.0
24-Infirmier,60,12765.770000000002,0.0,0.0
24-Infirmier,61,6870.4400000000005,0.0,0.0
24-Infirmier,62,32735.149999999998,0.0,0.0
24-Infirmier,63,9863.3,2.5,0.00025346486470045524
24-Infirmier,64,16155.949999999995,2.7,0.00016712109161021177
24-Infirmier,65,9939.249999999998,0.0,0.0
24-Infirmier,66,18572.530000000002,0.0,0.0
24-Infirmier,67,15606.47000000001,4.0200000000000005,0.00025758547576742194
24-Infirmier,68,15092.639999999998,0.0,0.0
24-Infirmier,69,24001.4,3.4,0.00014165840325980984
24-Infirmier,70,7058.1900000000005,0.0,0.0
24-Infirmier,71,9962.73,0.01,1.0037409424926702e-06
24-Infirmier,72,5117.79,0.0,0.0
24-Infirmier,73,8628.490000000002,0.0,0.0
24-Infirmier,74,11463.090000000002,14.399999999999999,0.0012562057874447462
24-Infirmier,75,18354.920000000002,798.64,0.04351094965273616
24-Infirmier,76,25487.079999999994,0.5,1.9617782813880604e-05
24-Infirmier,77,14541.380000000001,21.7,0.001492293028584632
24-Infirmier,78,14225.999999999998,101.55,0.007138338253901308
24-Infirmier,79,6069.389999999999,0.0,0.0
24-Infirmier,80,14233.579999999993,0.0,0.0
24-Infirmier,81,12020.939999999997,0.0,0.0
24-Infirmier,82,7436.219999999999,0.0,0.0
24-Infirmier,83,21805.33,38.449999999999996,0.0017633303417100312
24-Infirmier,84,14325.499999999998,2.5,0.00017451397856968346
24-Infirmier,85,10368.410000000003,0.01,9.644680331892736e-07
24-Infirmier,86,8648.250000000002,1.35,0.00015610094527794639
24-Infirmier,87,9735.7,1.37,0.00014071920868555934
24-Infirmier,88,8607.16,0.0,0.0
24-Infirmier,89,9784.309999999998,8.0,0.0008176355818652518
24-Infirmier,90,6014.280000000001,0.0,0.0
24-Infirmier,91,11861.44,7.1000000000000005,0.0005985782501955918
24-Infirmier,92,11039.839999999997,196.64999999999998,0.017812758155915306
24-Infirmier,93,11279.130000000003,0.0,0.0
24-Infirmier,94,18720.950000000008,45.9,0.002451798653380303
24-Infirmier,95,13344.94,14.85,0.001112781323857582
24-Infirmier,971,13174.080000000004,0.0,0.0
24-Infirmier,972,13399.77,0.0,0.0
24-Infirmier,973,6898.620000000002,0.0,0.0
24-Infirmier,974,17662.14999999999,0.0,0.0
24-Infirmier,976,2233.9499999999994,0.0,0.0
26-Masseur-kinésithérapeute,01,2435.5599999999995,0.0,0.0
26-Masseur-kinésithérapeute,02,3001.4499999999994,0.0,0.0
26-Masseur-kinésithérapeute,03,3637.9500000000003,0.0,0.0
26-Masseur-kinésithérapeute,04,2490.9900000000002,0.0,0.0
26-Masseur-kinésithérapeute,05,2358.9300000000003,0.0,0.0
26-Masseur-kinésithérapeute,06,10054.280000000002,0.0,0.0
26-Masseur-kinésithérapeute,07,3265.7999999999997,0.0,0.0
26-Masseur-kinésithérapeute,08,2285.41,0.0,0.0
26-Masseur-kinésithérapeute,09,1487.0600000000002,0.0,0.0
26-Masseur-kinésithérapeute,10,2610.96,0.0,0.0
26-Masseur-kinésithérapeute,11,4244.839999999999,0.0,0.0
26-Masseur-kinésithérapeute,12,2055.66,0.0,0.0
26-Masseur-kinésithérapeute,13,13841.610000000004,0.0,0.0
26-Masseur-kinésithérapeute,14,4023.9199999999987,0.0,0.0
26-Masseur-kinésithérapeute,15,916.6700000000001,0.0,0.0
26-Masseur-kinésithérapeute,16,1777.5199999999998,0.0,0.0
26-Masseur-kinésithérapeute,17,4419.700000000001,0.0,0.0
26-Masseur-kinésithérapeute,18,3655.449999999999,0.0,0.0
26-Masseur-kinésithérapeute,19,1992.7600000000002,0.0,0.0
26-Masseur-kinésithérapeute,21,5433.140000000001,0.0,0.0
26-Masseur-kinésithérapeute,22,4975.74,0.0,0.0
26-Masseur-kinésithérapeute,23,813.3499999999999,0.0,0.0
26-Masseur-kinésithérapeute,24,2266.6000000000004,0.0,0.0
26-Masseur-kinésithérapeute,25,4238.24,0.0,0.0
26-Masseur-kinésithérapeute,26,3525.0899999999992,0.0,0.0
26-Masseur-kinésithérapeute,27,3771.86,0.0,0.0
26-Masseur-kinésithérapeute,28,3688.020000000001,0.0,0.0
26-Masseur-kinésithérapeute,29,3926.4599999999996,0.0,0.0
26-Masseur-kinésithérapeute,2A,2928.9699999999993,0.0,0.0
26-Masseur-kinésithérapeute,2B,1544.05,0.0,0.0
26-Masseur-kinésithérapeute,30,5992.52,0.0,0.0
26-Masseur-kinésithérapeute,31,8070.039999999999,0.0,0.0
26-Masseur-kinésithérapeute,32,1690.48,0.0,0.0
26-Masseur-kinésithérapeute,33,9969.950000000003,0.0,0.0
26-Masseur-kinésithérapeute,34,11325.829999999996,0.0,0.0
26-Masseur-kinésithérapeute,35,5029.18,0.0,0.0
26-Masseur-kinésithérapeute,36,918.1000000000001,0.0,0.0
26-Masseur-kinésithérapeute,37,4822.4,0.0,0.0
26-Masseur-kinésithérapeute,38,8678.110000000002,0.0,0.0
26-Masseur-kinésithérapeute,39,1785.6200000000001,0.0,0.0
26-Masseur-kinésithérapeute,40,4455.39,0.0,0.0
26-Masseur-kinésithérapeute,41,2495.26,0.0,0.0
26-Masseur-kinésithérapeute,42,4705.559999999999,0.0,0.0
26-Masseur-kinésithérapeute,43,2121.26,0.0,0.0
26-Masseur-kinésithérapeute,44,6864.379999999997,0.0,0.0
26-Masseur-kinésithérapeute,45,3404.0,0.0,0.0
26-Masseur-kinésithérapeute,46,3366.72,0.0,0.0
26-Masseur-kinésithérapeute,47,2608.32,0.0,0.0
26-Masseur-kinésithérapeute,48,838.1199999999999,0.0,0.0
26-Masseur-kinésithérapeute,49,4645.219999999999,0.0,0.0
26-Masseur-kinésithérapeute,50,2737.0599999999995,0.0,0.0
26-Masseur-kinésithérapeute,51,3405.9799999999987,0.0,0.0
26-Masseur-kinésithérapeute,52,1279.4099999999999,0.0,0.0
26-Masseur-kinésithérapeute,53,2288.3100000000004,0.0,0.0
26-Masseur-kinésithérapeute,54,6287.8,0.0,0.0
26-Masseur-kinésithérapeute,55,1818.32,0.0,0.0
26-Masseur-kinésithérapeute,56,3501.5900000000006,0.0,0.0
26-Masseur-kinésithérapeute,57,7332.990000000002,0.0,0.0
26-Masseur-kinésithérapeute,58,1649.0400000000002,0.0,0.0
26-Masseur-kinésithérapeute,59,17816.110000000004,0.0,0.0
26-Masseur-kinésithérapeute,60,2609.4800000000005,0.0,0.0
26-Masseur-kinésithérapeute,61,2888.6299999999997,0.0,0.0
26-Masseur-kinésithérapeute,62,9084.43,0.0,0.0
26-Masseur-kinésithérapeute,63,5987.8600000000015,0.0,0.0
26-Masseur-kinésithérapeute,64,9839.780000000002,0.0,0.0
26-Masseur-kinésithérapeute,65,3190.0900000000006,0.0,0.0
26-Masseur-kinésithérapeute,66,6922.970000000001,0.0,0.0
26-Masseur-kinésithérapeute,67,5167.4000000000015,0.0,0.0
26-Masseur-kinésithérapeute,68,3619.6200000000003,0.0,0.0
26-Masseur-kinésithérapeute,69,10362.570000000003,0.0,0.0
26-Masseur-kinésithérapeute,70,2108.7499999999995,0.0,0.0
26-Masseur-kinésithérapeute,71,3264.899999999999,0.0,0.0
26-Masseur-kinésithérapeute,72,4284.460000000001,0.0,0.0
26-Masseur-kinésithérapeute,73,5338.1900000000005,0.0,0.0
26-Masseur-kinésithérapeute,74,4467.4800000000005,0.0,0.0
26-Masseur-kinésithérapeute,75,9526.79,0.0,0.0
26-Masseur-kinésithérapeute,76,9139.03,0.0,0.0
26-Masseur-kinésithérapeute,77,6376.62,0.0,0.0
26-Masseur-kinésithérapeute,78,5484.8,0.0,0.0
26-Masseur-kinésithérapeute,79,1763.5299999999997,0.0,0.0
26-Masseur-kinésithérapeute,80,4251.18,0.0,0.0
26-Masseur-kinésithérapeute,81,4319.53,0.0,0.0
26-Masseur-kinésithérapeute,82,3414.01,0.0,0.0
26-Masseur-kinésithérapeute,83,8253.400000000001,0.0,0.0
26-Masseur-kinésithérapeute,84,6305.129999999998,0.0,0.0
26-Masseur-kinésithérapeute,85,4874.89,0.0,0.0
26-Masseur-kinésithérapeute,86,3348.9700000000007,0.0,0.0
26-Masseur-kinésithérapeute,87,2195.2699999999995,0.0,0.0
26-Masseur-kinésithérapeute,88,2906.46,0.0,0.0
26-Masseur-kinésithérapeute,89,2410.1700000000005,0.0,0.0
26-Masseur-kinésithérapeute,90,807.4399999999999,0.0,0.0
26-Masseur-kinésithérapeute,91,5146.150000000001,0.0,0.0
26-Masseur-kinésithérapeute,92,5090.249999999999,0.0,0.0
26-Masseur-kinésithérapeute,93,6244.14,0.0,0.0
26-Masseur-kinésithérapeute,94,6189.48,0.0,0.0
26-Masseur-kinésithérapeute,95,7411.91,0.0,0.0
26-Masseur-kinésithérapeute,971,4236.93,0.0,0.0
26-Masseur-kinésithérapeute,972,4240.19,0.0,0.0
26-Masseur-kinésithérapeute,973,1404.04,0.0,0.0
26-Masseur-kinésithérapeute,974,8530.53,0.0,0.0
26-Masseur-kinésithérapeute,976,388.59000000000003,0.0,0.0
31-Médecine physique et de réanimation,01,41703.5,9797.650000000001,0.23493591664968172
31-Médecine physique et de réanimation,02,5839.890000000001,2334.890000000001,0.39981746231521487
31-Médecine physique et de réanimation,03,27959.270000000004,1547.4899999999996,0.055348011589716015
31-Médecine physique et de réanimation,04,31646.26999999998,802.4600000000002,0.02535717479500746
31-Médecine physique et de réanimation,05,16048.660000000002,197.28,0.012292615084374644
31-Médecine physique et de réanimation,06,90801.95999999996,9143.540000000006,0.10069760608691718
31-Médecine physique et de réanimation,07,28161.18999999999,2040.5299999999997,0.07245894083311111
31-Médecine physique et de réanimation,08,4456.9800000000005,1857.2900000000004,0.41671490560873065
31-Médecine physique et de réanimation,09,15108.81,3.0,0.00019855964831115092
31-Médecine physique et de réanimation,10,35003.220000000016,3226.6400000000003,0.09218123361222193
31-Médecine physique et de réanimation,11,37444.79999999998,100.08000000000001,0.002672734264837843
31-Médecine physique et de réanimation,12,42704.03,590.52,0.013828203099332779
31-Médecine physique et de réanimation,13,129674.08999999991,8886.620000000003,0.0685304211504396
31-Médecine physique et de réanimation,14,38480.16000000002,4754.47,0.12355639893389211
31-Médecine physique et de réanimation,15,8805.310000000001,3.06,0.00034751757746178156
31-Médecine physique et de réanimation,16,29933.649999999983,885.6899999999997,0.02958843976594903
31-Médecine physique et de réanimation,17,39461.42000000001,1299.3799999999997,0.03292785713235862
31-Médecine physique et de réanimation,18,17954.470000000005,230.83,0.012856408459843144
31-Médecine physique et de réanimation,19,6352.11,2165.72,0.34094497733823875
31-Médecine physique et de réanimation,21,32368.3,4975.67,0.153720461068391
31-Médecine physique et de réanimation,22,24609.329999999976,1178.0099999999995,0.04786843038798702
31-Médecine physique et de réanimation,23,672.59,0.04,5.947159487949568e-05
31-Médecine physique et de réanimation,24,32553.57999999999,5592.879999999998,0.17180537440121793
31-Médecine physique et de réanimation,25,24572.07999999999,2852.1499999999996,0.11607279481427704
31-Médecine physique et de réanimation,26,44220.70999999998,3999.960000000001,0.0904544499624724
31-Médecine physique et de réanimation,27,16974.710000000003,2295.4900000000002,0.13522999803825808
31-Médecine physique et de réanimation,28,8206.130000000001,3699.429999999999,0.45081298980152623
31-Médecine physique et de réanimation,29,39329.82,1033.12,0.026268109032789876
31-Médecine physique et de réanimation,2A,12265.750000000005,3361.4100000000008,0.27404846829586443
31-Médecine physique et de réanimation,2B,30033.05,497.6200000000001,0.016569079730496906
31-Médecine physique et de réanimation,30,81989.3700000001,11665.310000000005,0.14227832217761877
31-Médecine physique et de réanimation,31,94162.36999999997,1551.49,0.01647675180648066
31-Médecine physique et de réanimation,32,22308.209999999995,1748.8300000000002,0.07839400830456592
31-Médecine physique et de réanimation,33,150904.65999999974,16932.599999999988,0.11220727047130298
31-Médecine physique et de réanimation,34,107230.31999999996,9563.29000000001,0.08918457018500003
